"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD"
"30/03/2010","63","QUINDIO","63130","CALARCA","1"
"31/03/2010","63","QUINDIO","63130","CALARCA","2"
"02/04/2010","63","QUINDIO","63130","CALARCA","1"
"03/04/2010","63","QUINDIO","63130","CALARCA","1"
"07/04/2010","63","QUINDIO","63130","CALARCA","1"
"19/04/2010","63","QUINDIO","63130","CALARCA","1"
"23/04/2010","63","QUINDIO","63130","CALARCA","1"
"24/04/2010","63","QUINDIO","63130","CALARCA","4"
"26/04/2010","63","QUINDIO","63130","CALARCA","1"
"29/04/2010","63","QUINDIO","63130","CALARCA","1"
"30/04/2010","63","QUINDIO","63130","CALARCA","1"
"01/05/2010","63","QUINDIO","63130","CALARCA","2"
"03/05/2010","63","QUINDIO","63130","CALARCA","2"
"06/05/2010","63","QUINDIO","63130","CALARCA","1"
"10/05/2010","63","QUINDIO","63130","CALARCA","1"
"12/05/2010","63","QUINDIO","63130","CALARCA","1"
"15/05/2010","63","QUINDIO","63130","CALARCA","1"
"20/05/2010","63","QUINDIO","63130","CALARCA","1"
"23/05/2010","63","QUINDIO","63130","CALARCA","2"
"25/05/2010","63","QUINDIO","63130","CALARCA","1"
"27/05/2010","63","QUINDIO","63130","CALARCA","1"
"08/06/2010","63","QUINDIO","63130","CALARCA","1"
"10/06/2010","63","QUINDIO","63130","CALARCA","1"
"12/06/2010","63","QUINDIO","63130","CALARCA","1"
"17/06/2010","63","QUINDIO","63130","CALARCA","1"
"20/06/2010","63","QUINDIO","63130","CALARCA","1"
"26/06/2010","63","QUINDIO","63130","CALARCA","1"
"08/07/2010","63","QUINDIO","63130","CALARCA","1"
"12/07/2010","63","QUINDIO","63130","CALARCA","1"
"21/07/2010","63","QUINDIO","63130","CALARCA","1"
"25/07/2010","63","QUINDIO","63130","CALARCA","1"
"02/08/2010","63","QUINDIO","63130","CALARCA","3"
"09/08/2010","63","QUINDIO","63130","CALARCA","1"
"11/08/2010","63","QUINDIO","63130","CALARCA","1"
"12/08/2010","63","QUINDIO","63130","CALARCA","2"
"15/08/2010","63","QUINDIO","63130","CALARCA","1"
"21/08/2010","63","QUINDIO","63130","CALARCA","1"
"23/08/2010","63","QUINDIO","63130","CALARCA","1"
"25/08/2010","63","QUINDIO","63130","CALARCA","1"
"27/08/2010","63","QUINDIO","63130","CALARCA","1"
"06/09/2010","63","QUINDIO","63130","CALARCA","3"
"12/09/2010","63","QUINDIO","63130","CALARCA","1"
"12/09/2010","63","QUINDIO","63130","CALARCA","2"
"15/09/2010","63","QUINDIO","63130","CALARCA","1"
"19/09/2010","63","QUINDIO","63130","CALARCA","1"
"20/09/2010","63","QUINDIO","63130","CALARCA","1"
"30/09/2010","63","QUINDIO","63130","CALARCA","1"
"01/10/2010","63","QUINDIO","63130","CALARCA","1"
"02/10/2010","63","QUINDIO","63130","CALARCA","1"
"05/10/2010","63","QUINDIO","63130","CALARCA","1"
"11/10/2010","63","QUINDIO","63130","CALARCA","1"
"12/10/2010","63","QUINDIO","63130","CALARCA","1"
"16/10/2010","63","QUINDIO","63130","CALARCA","2"
"17/10/2010","63","QUINDIO","63130","CALARCA","1"
"19/10/2010","63","QUINDIO","63130","CALARCA","3"
"20/10/2010","63","QUINDIO","63130","CALARCA","2"
"25/10/2010","63","QUINDIO","63130","CALARCA","1"
"26/10/2010","63","QUINDIO","63130","CALARCA","1"
"27/10/2010","63","QUINDIO","63130","CALARCA","1"
"29/10/2010","63","QUINDIO","63130","CALARCA","1"
"01/11/2010","63","QUINDIO","63130","CALARCA","1"
"03/11/2010","63","QUINDIO","63130","CALARCA","1"
"04/11/2010","63","QUINDIO","63130","CALARCA","1"
"08/11/2010","63","QUINDIO","63130","CALARCA","2"
"09/11/2010","63","QUINDIO","63130","CALARCA","2"
"10/11/2010","63","QUINDIO","63130","CALARCA","1"
"12/11/2010","63","QUINDIO","63130","CALARCA","1"
"16/11/2010","63","QUINDIO","63130","CALARCA","2"
"25/11/2010","63","QUINDIO","63130","CALARCA","1"
"29/11/2010","63","QUINDIO","63130","CALARCA","1"
"01/12/2010","63","QUINDIO","63130","CALARCA","2"
"04/12/2010","63","QUINDIO","63130","CALARCA","3"
"20/12/2010","63","QUINDIO","63130","CALARCA","2"
"27/12/2010","63","QUINDIO","63130","CALARCA","2"
"01/01/2011","63","QUINDIO","63130","CALARCA","1"
"05/01/2011","63","QUINDIO","63130","CALARCA","1"
"08/01/2011","63","QUINDIO","63130","CALARCA","2"
"16/01/2011","63","QUINDIO","63130","CALARCA","2"
"20/01/2011","63","QUINDIO","63130","CALARCA","1"
"22/01/2011","63","QUINDIO","63130","CALARCA","2"
"27/01/2011","63","QUINDIO","63130","CALARCA","2"
"28/01/2011","63","QUINDIO","63130","CALARCA","1"
"29/01/2011","63","QUINDIO","63130","CALARCA","1"
"04/02/2011","63","QUINDIO","63130","CALARCA","1"
"06/02/2011","63","QUINDIO","63130","CALARCA","5"
"07/02/2011","63","QUINDIO","63130","CALARCA","1"
"08/02/2011","63","QUINDIO","63130","CALARCA","1"
"10/02/2011","63","QUINDIO","63130","CALARCA","1"
"15/02/2011","63","QUINDIO","63130","CALARCA","1"
"19/02/2011","63","QUINDIO","63130","CALARCA","1"
"28/02/2011","63","QUINDIO","63130","CALARCA","1"
"02/03/2011","63","QUINDIO","63130","CALARCA","1"
"04/03/2011","63","QUINDIO","63130","CALARCA","1"
"05/03/2011","63","QUINDIO","63130","CALARCA","2"
"08/03/2011","63","QUINDIO","63130","CALARCA","3"
"09/03/2011","63","QUINDIO","63130","CALARCA","1"
"11/03/2011","63","QUINDIO","63130","CALARCA","1"
"14/03/2011","63","QUINDIO","63130","CALARCA","1"
"18/03/2011","63","QUINDIO","63130","CALARCA","1"
"19/03/2011","63","QUINDIO","63130","CALARCA","1"
"20/03/2011","63","QUINDIO","63130","CALARCA","4"
"25/03/2011","63","QUINDIO","63130","CALARCA","1"
"28/03/2011","63","QUINDIO","63130","CALARCA","1"
"04/04/2011","63","QUINDIO","63130","CALARCA","1"
"08/04/2011","63","QUINDIO","63130","CALARCA","1"
"09/04/2011","63","QUINDIO","63130","CALARCA","1"
"10/04/2011","63","QUINDIO","63130","CALARCA","1"
"13/04/2011","63","QUINDIO","63130","CALARCA","1"
"18/04/2011","63","QUINDIO","63130","CALARCA","1"
"22/04/2011","63","QUINDIO","63130","CALARCA","1"
"24/04/2011","63","QUINDIO","63130","CALARCA","2"
"25/04/2011","63","QUINDIO","63130","CALARCA","1"
"26/04/2011","63","QUINDIO","63130","CALARCA","1"
"27/04/2011","63","QUINDIO","63130","CALARCA","1"
"29/04/2011","63","QUINDIO","63130","CALARCA","1"
"02/05/2011","63","QUINDIO","63130","CALARCA","2"
"04/05/2011","63","QUINDIO","63130","CALARCA","7"
"09/05/2011","63","QUINDIO","63130","CALARCA","1"
"19/05/2011","63","QUINDIO","63130","CALARCA","2"
"26/05/2011","63","QUINDIO","63130","CALARCA","1"
"27/05/2011","63","QUINDIO","63130","CALARCA","1"
"02/06/2011","63","QUINDIO","63130","CALARCA","1"
"09/06/2011","63","QUINDIO","63130","CALARCA","2"
"14/06/2011","63","QUINDIO","63130","CALARCA","1"
"16/06/2011","63","QUINDIO","63130","CALARCA","1"
"21/06/2011","63","QUINDIO","63130","CALARCA","1"
"06/07/2011","63","QUINDIO","63130","CALARCA","2"
"09/07/2011","63","QUINDIO","63130","CALARCA","1"
"13/07/2011","63","QUINDIO","63130","CALARCA","1"
"18/07/2011","63","QUINDIO","63130","CALARCA","2"
"10/08/2011","63","QUINDIO","63130","CALARCA","1"
"26/08/2011","63","QUINDIO","63130","CALARCA","1"
"28/08/2011","63","QUINDIO","63130","CALARCA","1"
"01/09/2011","63","QUINDIO","63130","CALARCA","1"
"03/09/2011","63","QUINDIO","63130","CALARCA","1"
"12/09/2011","63","QUINDIO","63130","CALARCA","1"
"16/09/2011","63","QUINDIO","63130","CALARCA","2"
"17/09/2011","63","QUINDIO","63130","CALARCA","2"
"25/09/2011","63","QUINDIO","63130","CALARCA","1"
"30/09/2011","63","QUINDIO","63130","CALARCA","3"
"03/10/2011","63","QUINDIO","63130","CALARCA","1"
"15/10/2011","63","QUINDIO","63130","CALARCA","1"
"13/11/2011","63","QUINDIO","63130","CALARCA","3"
"18/11/2011","63","QUINDIO","63130","CALARCA","4"
"20/11/2011","63","QUINDIO","63130","CALARCA","1"
"14/12/2011","63","QUINDIO","63130","CALARCA","1"
"06/01/2012","63","QUINDIO","63130","CALARCA","1"
"09/01/2012","63","QUINDIO","63130","CALARCA","1"
"11/01/2012","63","QUINDIO","63130","CALARCA","1"
"16/01/2012","63","QUINDIO","63130","CALARCA","1"
"18/01/2012","63","QUINDIO","63130","CALARCA","1"
"20/01/2012","63","QUINDIO","63130","CALARCA","1"
"21/01/2012","63","QUINDIO","63130","CALARCA","1"
"22/01/2012","63","QUINDIO","63130","CALARCA","2"
"28/01/2012","63","QUINDIO","63130","CALARCA","8"
"29/01/2012","63","QUINDIO","63130","CALARCA","1"
"01/02/2012","63","QUINDIO","63130","CALARCA","2"
"03/02/2012","63","QUINDIO","63130","CALARCA","1"
"05/02/2012","63","QUINDIO","63130","CALARCA","1"
"08/02/2012","63","QUINDIO","63130","CALARCA","1"
"14/02/2012","63","QUINDIO","63130","CALARCA","1"
"20/02/2012","63","QUINDIO","63130","CALARCA","2"
"21/02/2012","63","QUINDIO","63130","CALARCA","1"
"22/02/2012","63","QUINDIO","63130","CALARCA","1"
"27/02/2012","63","QUINDIO","63130","CALARCA","2"
"29/02/2012","63","QUINDIO","63130","CALARCA","1"
"01/03/2012","63","QUINDIO","63130","CALARCA","2"
"09/03/2012","63","QUINDIO","63130","CALARCA","1"
"12/03/2012","63","QUINDIO","63130","CALARCA","1"
"19/03/2012","63","QUINDIO","63130","CALARCA","1"
"21/03/2012","63","QUINDIO","63130","CALARCA","1"
"23/03/2012","63","QUINDIO","63130","CALARCA","1"
"24/03/2012","63","QUINDIO","63130","CALARCA","2"
"25/03/2012","63","QUINDIO","63130","CALARCA","1"
"26/03/2012","63","QUINDIO","63130","CALARCA","2"
"31/03/2012","63","QUINDIO","63130","CALARCA","1"
"01/04/2012","63","QUINDIO","63130","CALARCA","1"
"09/04/2012","63","QUINDIO","63130","CALARCA","1"
"12/04/2012","63","QUINDIO","63130","CALARCA","2"
"20/04/2012","63","QUINDIO","63130","CALARCA","1"
"24/04/2012","63","QUINDIO","63130","CALARCA","1"
"27/04/2012","63","QUINDIO","63130","CALARCA","1"
"04/05/2012","63","QUINDIO","63130","CALARCA","3"
"07/05/2012","63","QUINDIO","63130","CALARCA","2"
"08/05/2012","63","QUINDIO","63130","CALARCA","2"
"10/05/2012","63","QUINDIO","63130","CALARCA","1"
"16/05/2012","63","QUINDIO","63130","CALARCA","1"
"22/05/2012","63","QUINDIO","63130","CALARCA","1"
"01/06/2012","63","QUINDIO","63130","CALARCA","1"
"11/06/2012","63","QUINDIO","63130","CALARCA","1"
"18/06/2012","63","QUINDIO","63130","CALARCA","1"
"21/06/2012","63","QUINDIO","63130","CALARCA","1"
"24/06/2012","63","QUINDIO","63130","CALARCA","3"
"29/06/2012","63","QUINDIO","63130","CALARCA","1"
"07/07/2012","63","QUINDIO","63130","CALARCA","1"
"09/07/2012","63","QUINDIO","63130","CALARCA","1"
"15/07/2012","63","QUINDIO","63130","CALARCA","1"
"17/07/2012","63","QUINDIO","63130","CALARCA","2"
"19/07/2012","63","QUINDIO","63130","CALARCA","1"
"23/07/2012","63","QUINDIO","63130","CALARCA","4"
"24/07/2012","63","QUINDIO","63130","CALARCA","1"
"30/07/2012","63","QUINDIO","63130","CALARCA","1"
"03/08/2012","63","QUINDIO","63130","CALARCA","1"
"04/08/2012","63","QUINDIO","63130","CALARCA","4"
"06/08/2012","63","QUINDIO","63130","CALARCA","1"
"10/08/2012","63","QUINDIO","63130","CALARCA","2"
"19/08/2012","63","QUINDIO","63130","CALARCA","1"
"28/08/2012","63","QUINDIO","63130","CALARCA","1"
"03/09/2012","63","QUINDIO","63130","CALARCA","2"
"15/09/2012","63","QUINDIO","63130","CALARCA","1"
"17/09/2012","63","QUINDIO","63130","CALARCA","3"
"22/09/2012","63","QUINDIO","63130","CALARCA","2"
"26/09/2012","63","QUINDIO","63130","CALARCA","1"
"29/09/2012","63","QUINDIO","63130","CALARCA","1"
"04/10/2012","63","QUINDIO","63130","CALARCA","1"
"05/10/2012","63","QUINDIO","63130","CALARCA","3"
"09/10/2012","63","QUINDIO","63130","CALARCA","1"
"26/10/2012","63","QUINDIO","63130","CALARCA","2"
"07/11/2012","63","QUINDIO","63130","CALARCA","1"
"11/11/2012","63","QUINDIO","63130","CALARCA","1"
"14/11/2012","63","QUINDIO","63130","CALARCA","1"
"16/11/2012","63","QUINDIO","63130","CALARCA","1"
"18/11/2012","63","QUINDIO","63130","CALARCA","1"
"22/11/2012","63","QUINDIO","63130","CALARCA","2"
"23/11/2012","63","QUINDIO","63130","CALARCA","1"
"01/12/2012","63","QUINDIO","63130","CALARCA","2"
"09/12/2012","63","QUINDIO","63130","CALARCA","1"
"27/12/2012","63","QUINDIO","63130","CALARCA","1"
"31/12/2012","63","QUINDIO","63130","CALARCA","3"
"01/01/2013","63","QUINDIO","63130","CALARCA","4"
"04/01/2013","63","QUINDIO","63130","CALARCA","1"
"06/01/2013","63","QUINDIO","63130","CALARCA","2"
"08/01/2013","63","QUINDIO","63130","CALARCA","2"
"09/01/2013","63","QUINDIO","63130","CALARCA","1"
"12/01/2013","63","QUINDIO","63130","CALARCA","3"
"13/01/2013","63","QUINDIO","63130","CALARCA","1"
"14/01/2013","63","QUINDIO","63130","CALARCA","1"
"17/01/2013","63","QUINDIO","63130","CALARCA","1"
"19/01/2013","63","QUINDIO","63130","CALARCA","1"
"20/01/2013","63","QUINDIO","63130","CALARCA","1"
"24/01/2013","63","QUINDIO","63130","CALARCA","2"
"28/01/2013","63","QUINDIO","63130","CALARCA","1"
"31/01/2013","63","QUINDIO","63130","CALARCA","1"
"01/02/2013","63","QUINDIO","63130","CALARCA","3"
"02/02/2013","63","QUINDIO","63130","CALARCA","2"
"03/02/2013","63","QUINDIO","63130","CALARCA","1"
"06/02/2013","63","QUINDIO","63130","CALARCA","1"
"07/02/2013","63","QUINDIO","63130","CALARCA","1"
"08/02/2013","63","QUINDIO","63130","CALARCA","1"
"09/02/2013","63","QUINDIO","63130","CALARCA","2"
"10/02/2013","63","QUINDIO","63130","CALARCA","3"
"12/02/2013","63","QUINDIO","63130","CALARCA","3"
"15/02/2013","63","QUINDIO","63130","CALARCA","1"
"18/02/2013","63","QUINDIO","63130","CALARCA","1"
"21/02/2013","63","QUINDIO","63130","CALARCA","1"
"02/03/2013","63","QUINDIO","63130","CALARCA","1"
"04/03/2013","63","QUINDIO","63130","CALARCA","2"
"09/03/2013","63","QUINDIO","63130","CALARCA","1"
"12/03/2013","63","QUINDIO","63130","CALARCA","2"
"13/03/2013","63","QUINDIO","63130","CALARCA","3"
"16/03/2013","63","QUINDIO","63130","CALARCA","1"
"17/03/2013","63","QUINDIO","63130","CALARCA","2"
"26/03/2013","63","QUINDIO","63130","CALARCA","2"
"29/03/2013","63","QUINDIO","63130","CALARCA","1"
"09/04/2013","63","QUINDIO","63130","CALARCA","2"
"13/04/2013","63","QUINDIO","63130","CALARCA","1"
"22/04/2013","63","QUINDIO","63130","CALARCA","2"
"23/04/2013","63","QUINDIO","63130","CALARCA","1"
"24/04/2013","63","QUINDIO","63130","CALARCA","1"
"29/04/2013","63","QUINDIO","63130","CALARCA","2"
"30/04/2013","63","QUINDIO","63130","CALARCA","4"
"11/05/2013","63","QUINDIO","63130","CALARCA","1"
"18/05/2013","63","QUINDIO","63130","CALARCA","2"
"03/06/2013","63","QUINDIO","63130","CALARCA","5"
"04/06/2013","63","QUINDIO","63130","CALARCA","1"
"13/06/2013","63","QUINDIO","63130","CALARCA","1"
"30/06/2013","63","QUINDIO","63130","CALARCA","1"
"01/07/2013","63","QUINDIO","63130","CALARCA","7"
"04/07/2013","63","QUINDIO","63130","CALARCA","2"
"06/07/2013","63","QUINDIO","63130","CALARCA","3"
"08/07/2013","63","QUINDIO","63130","CALARCA","1"
"13/07/2013","63","QUINDIO","63130","CALARCA","1"
"16/07/2013","63","QUINDIO","63130","CALARCA","2"
"18/07/2013","63","QUINDIO","63130","CALARCA","1"
"20/07/2013","63","QUINDIO","63130","CALARCA","1"
"22/07/2013","63","QUINDIO","63130","CALARCA","1"
"29/07/2013","63","QUINDIO","63130","CALARCA","2"
"30/07/2013","63","QUINDIO","63130","CALARCA","3"
"02/08/2013","63","QUINDIO","63130","CALARCA","1"
"04/08/2013","63","QUINDIO","63130","CALARCA","1"
"05/08/2013","63","QUINDIO","63130","CALARCA","1"
"11/08/2013","63","QUINDIO","63130","CALARCA","1"
"21/08/2013","63","QUINDIO","63130","CALARCA","1"
"25/08/2013","63","QUINDIO","63130","CALARCA","1"
"02/09/2013","63","QUINDIO","63130","CALARCA","1"
"03/09/2013","63","QUINDIO","63130","CALARCA","2"
"09/09/2013","63","QUINDIO","63130","CALARCA","2"
"10/09/2013","63","QUINDIO","63130","CALARCA","1"
"15/09/2013","63","QUINDIO","63130","CALARCA","1"
"17/09/2013","63","QUINDIO","63130","CALARCA","2"
"19/09/2013","63","QUINDIO","63130","CALARCA","1"
"24/09/2013","63","QUINDIO","63130","CALARCA","1"
"25/09/2013","63","QUINDIO","63130","CALARCA","2"
"27/09/2013","63","QUINDIO","63130","CALARCA","1"
"30/09/2013","63","QUINDIO","63130","CALARCA","1"
"05/10/2013","63","QUINDIO","63130","CALARCA","2"
"08/10/2013","63","QUINDIO","63130","CALARCA","1"
"13/10/2013","63","QUINDIO","63130","CALARCA","2"
"18/10/2013","63","QUINDIO","63130","CALARCA","1"
"26/10/2013","63","QUINDIO","63130","CALARCA","5"
"27/10/2013","63","QUINDIO","63130","CALARCA","2"
"14/11/2013","63","QUINDIO","63130","CALARCA","2"
"16/11/2013","63","QUINDIO","63130","CALARCA","1"
"19/11/2013","63","QUINDIO","63130","CALARCA","1"
"30/11/2013","63","QUINDIO","63130","CALARCA","2"
"03/12/2013","63","QUINDIO","63130","CALARCA","1"
"06/12/2013","63","QUINDIO","63130","CALARCA","2"
"07/12/2013","63","QUINDIO","63130","CALARCA","1"
"14/12/2013","63","QUINDIO","63130","CALARCA","1"
"16/12/2013","63","QUINDIO","63130","CALARCA","1"
"20/12/2013","63","QUINDIO","63130","CALARCA","2"
"22/12/2013","63","QUINDIO","63130","CALARCA","1"
"23/12/2013","63","QUINDIO","63130","CALARCA","1"
"24/12/2013","63","QUINDIO","63130","CALARCA","1"
"03/01/2014","63","QUINDIO","63130","CALARCA","3"
"10/01/2014","63","QUINDIO","63130","CALARCA","1"
"12/01/2014","63","QUINDIO","63130","CALARCA","3"
"23/01/2014","63","QUINDIO","63130","CALARCA","1"
"25/01/2014","63","QUINDIO","63130","CALARCA","1"
"02/02/2014","63","QUINDIO","63130","CALARCA","1"
"04/02/2014","63","QUINDIO","63130","CALARCA","2"
"07/02/2014","63","QUINDIO","63130","CALARCA","1"
"13/02/2014","63","QUINDIO","63130","CALARCA","1"
"16/02/2014","63","QUINDIO","63130","CALARCA","3"
"02/03/2014","63","QUINDIO","63130","CALARCA","1"
"03/03/2014","63","QUINDIO","63130","CALARCA","1"
"09/03/2014","63","QUINDIO","63130","CALARCA","1"
"09/03/2014","63","QUINDIO","63130","CALARCA","2"
"10/03/2014","63","QUINDIO","63130","CALARCA","1"
"15/03/2014","63","QUINDIO","63130","CALARCA","1"
"20/03/2014","63","QUINDIO","63130","CALARCA","1"
"29/03/2014","63","QUINDIO","63130","CALARCA","1"
"31/03/2014","63","QUINDIO","63130","CALARCA","2"
"04/04/2014","63","QUINDIO","63130","CALARCA","1"
"04/04/2014","63","QUINDIO","63130","CALARCA","1"
"08/04/2014","63","QUINDIO","63130","CALARCA","2"
"09/04/2014","63","QUINDIO","63130","CALARCA","1"
"09/04/2014","63","QUINDIO","63130","CALARCA","2"
"15/04/2014","63","QUINDIO","63130","CALARCA","1"
"16/04/2014","63","QUINDIO","63130","CALARCA","3"
"17/04/2014","63","QUINDIO","63130","CALARCA","1"
"20/04/2014","63","QUINDIO","63130","CALARCA","1"
"23/04/2014","63","QUINDIO","63130","CALARCA","1"
"24/04/2014","63","QUINDIO","63130","CALARCA","1"
"13/05/2014","63","QUINDIO","63130","CALARCA","3"
"20/05/2014","63","QUINDIO","63130","CALARCA","1"
"21/05/2014","63","QUINDIO","63130","CALARCA","1"
"26/05/2014","63","QUINDIO","63130","CALARCA","1"
"28/05/2014","63","QUINDIO","63130","CALARCA","1"
"30/05/2014","63","QUINDIO","63130","CALARCA","1"
"01/06/2014","63","QUINDIO","63130","CALARCA","1"
"05/06/2014","63","QUINDIO","63130","CALARCA","2"
"06/06/2014","63","QUINDIO","63130","CALARCA","1"
"09/06/2014","63","QUINDIO","63130","CALARCA","1"
"09/06/2014","63","QUINDIO","63130","CALARCA","2"
"11/06/2014","63","QUINDIO","63130","CALARCA","3"
"13/06/2014","63","QUINDIO","63130","CALARCA","1"
"14/06/2014","63","QUINDIO","63130","CALARCA","1"
"16/06/2014","63","QUINDIO","63130","CALARCA","1"
"19/06/2014","63","QUINDIO","63130","CALARCA","1"
"20/06/2014","63","QUINDIO","63130","CALARCA","1"
"21/06/2014","63","QUINDIO","63130","CALARCA","1"
"24/06/2014","63","QUINDIO","63130","CALARCA","1"
"28/06/2014","63","QUINDIO","63130","CALARCA","1"
"28/06/2014","63","QUINDIO","63130","CALARCA","1"
"05/07/2014","63","QUINDIO","63130","CALARCA","1"
"05/07/2014","63","QUINDIO","63130","CALARCA","2"
"07/07/2014","63","QUINDIO","63130","CALARCA","1"
"07/07/2014","63","QUINDIO","63130","CALARCA","1"
"08/07/2014","63","QUINDIO","63130","CALARCA","1"
"10/07/2014","63","QUINDIO","63130","CALARCA","1"
"14/07/2014","63","QUINDIO","63130","CALARCA","1"
"16/07/2014","63","QUINDIO","63130","CALARCA","1"
"18/07/2014","63","QUINDIO","63130","CALARCA","2"
"18/07/2014","63","QUINDIO","63130","CALARCA","2"
"21/07/2014","63","QUINDIO","63130","CALARCA","1"
"22/07/2014","63","QUINDIO","63130","CALARCA","1"
"22/07/2014","63","QUINDIO","63130","CALARCA","3"
"24/07/2014","63","QUINDIO","63130","CALARCA","1"
"26/07/2014","63","QUINDIO","63130","CALARCA","1"
